profile_id,profile_type,bank_id,file_name,file_type,relative_path,upload_order,extraction_goal,expected_fields,document_quality,degradation_tags
company_029,company,bank_002,sales_register.xlsx,xlsx,companies/company_029/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_029,company,bank_002,purchase_register.xlsx,xlsx,companies/company_029/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_029,company,bank_002,supplier_contract.pdf,pdf,companies/company_029/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_029,company,bank_002,ocr_scan.png,png,companies/company_029/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
company_029,company,bank_002,asset_statement.pdf,pdf,companies/company_029/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_029,company,bank_002,fixed_assets_register.xlsx,xlsx,companies/company_029/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_029,company,bank_002,invoice_01.pdf,pdf,companies/company_029/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_029,company,bank_002,invoice_02.pdf,pdf,companies/company_029/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_030,company,bank_002,company_profile.json,json,companies/company_030/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_030,company,bank_002,bank_statement_enterprise.pdf,pdf,companies/company_030/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_030,company,bank_002,sales_register.xlsx,xlsx,companies/company_030/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_030,company,bank_002,purchase_register.xlsx,xlsx,companies/company_030/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_030,company,bank_002,supplier_contract.pdf,pdf,companies/company_030/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_030,company,bank_002,ocr_scan.png,png,companies/company_030/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_030,company,bank_002,asset_statement.pdf,pdf,companies/company_030/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_030,company,bank_002,fixed_assets_register.xlsx,xlsx,companies/company_030/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_030,company,bank_002,invoice_01.pdf,pdf,companies/company_030/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_030,company,bank_002,invoice_02.pdf,pdf,companies/company_030/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_030,company,bank_002,invoice_03.pdf,pdf,companies/company_030/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_030,company,bank_002,invoice_04.pdf,pdf,companies/company_030/invoice_04.pdf,12,invoice_parsing,"amount,client,service",clean,
bank_001,bank,bank_001,bank_profile.json,json,banks/bank_001/bank_profile.json,1,bank_seed_profile,"institution_code,address,city",clean,
bank_001,bank,bank_001,institution_sheet.pdf,pdf,banks/bank_001/institution_sheet.pdf,2,bank_profile_pdf,"bank_name,address,zones",clean,
bank_001,bank,bank_001,credit_products.pdf,pdf,banks/bank_001/credit_products.pdf,3,product_catalog,"products,rates,duration",clean,
bank_001,bank,bank_001,coverage_note.pdf,pdf,banks/bank_001/coverage_note.pdf,4,regional_coverage_note,"zones,city",clean,
bank_001,bank,bank_001,portfolio_snapshot.xlsx,xlsx,banks/bank_001/portfolio_snapshot.xlsx,5,portfolio_excel,"clients,companies,risk",clean,
bank_002,bank,bank_002,bank_profile.json,json,banks/bank_002/bank_profile.json,1,bank_seed_profile,"institution_code,address,city",clean,
bank_002,bank,bank_002,institution_sheet.pdf,pdf,banks/bank_002/institution_sheet.pdf,2,bank_profile_pdf,"bank_name,address,zones",clean,
bank_002,bank,bank_002,credit_products.pdf,pdf,banks/bank_002/credit_products.pdf,3,product_catalog,"products,rates,duration",clean,
bank_002,bank,bank_002,coverage_note.pdf,pdf,banks/bank_002/coverage_note.pdf,4,regional_coverage_note,"zones,city",clean,
bank_002,bank,bank_002,portfolio_snapshot.xlsx,xlsx,banks/bank_002/portfolio_snapshot.xlsx,5,portfolio_excel,"clients,companies,risk",clean,
bank_003,bank,bank_003,bank_profile.json,json,banks/bank_003/bank_profile.json,1,bank_seed_profile,"institution_code,address,city",clean,
bank_003,bank,bank_003,institution_sheet.pdf,pdf,banks/bank_003/institution_sheet.pdf,2,bank_profile_pdf,"bank_name,address,zones",clean,
bank_003,bank,bank_003,credit_products.pdf,pdf,banks/bank_003/credit_products.pdf,3,product_catalog,"products,rates,duration",clean,
bank_003,bank,bank_003,coverage_note.pdf,pdf,banks/bank_003/coverage_note.pdf,4,regional_coverage_note,"zones,city",clean,
bank_003,bank,bank_003,portfolio_snapshot.xlsx,xlsx,banks/bank_003/portfolio_snapshot.xlsx,5,portfolio_excel,"clients,companies,risk",clean,
